age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_lev,education_cat_lev
36,Private,321760,13,0,Adm-clerical,Not-in-family,4,0,0,0,17,United-States,0,4
45,Public-sector,185399,14,0,Prof-specialty,Own-child,4,0,0,0,55,United-States,0,5
38,Public-sector,409200,10,1,Tech-support,Husband,4,1,0,0,40,United-States,1,3
38,Private,40077,9,1,Craft-repair,Husband,4,1,0,0,50,United-States,1,2
34,Self-emp,31740,9,0,Farming-fishing,Not-in-family,4,1,0,0,40,United-States,0,2
53,Public-sector,233722,12,0,Adm-clerical,Not-in-family,2,1,0,0,40,United-States,0,3
32,Private,192039,11,1,Prof-specialty,Wife,4,0,0,0,40,United-States,1,3
17,Private,222618,7,0,Sales,Own-child,2,0,0,0,30,United-States,0,1
45,Public-sector,213646,13,1,Exec-managerial,Husband,4,1,7298,0,40,United-States,1,4
31,Public-sector,194141,9,1,Protective-serv,Husband,4,1,0,0,48,United-States,0,2
47,Public-sector,80282,16,1,Prof-specialty,Husband,4,1,0,0,45,United-States,0,5
27,Private,166350,9,0,Sales,Not-in-family,4,1,0,0,50,United-States,0,2
61,Public-sector,60641,10,1,Adm-clerical,Wife,4,0,0,0,30,United-States,0,3
33,Private,124827,9,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,2
67,Private,105438,9,0,Machine-op-inspct,Other-relative,4,0,0,0,40,United-States,0,2
38,Private,85244,13,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,4
25,Private,120535,9,0,Sales,Unmarried,4,0,0,0,40,United-States,0,2
33,Public-sector,269604,3,0,Other-service,Unmarried,3,0,0,0,40,El-Salvador,0,1
27,Private,247711,9,1,Adm-clerical,Wife,4,0,0,0,40,United-States,0,2
45,Private,380922,9,1,Craft-repair,Husband,4,1,0,0,60,United-States,1,2
24,Private,281221,13,0,Adm-clerical,Other-relative,1,0,0,0,40,Taiwan,0,4
23,Private,269687,11,0,Tech-support,Not-in-family,4,1,0,0,40,United-States,0,3
48,Private,181758,10,0,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,3
61,Public-sector,136787,10,1,Adm-clerical,Husband,4,1,0,0,40,United-States,1,3
22,Private,107882,9,0,Prof-specialty,Own-child,4,0,0,0,20,United-States,0,2
34,Private,172579,11,0,Tech-support,Unmarried,4,0,0,0,40,United-States,0,3
32,Private,29933,9,1,Machine-op-inspct,Husband,4,1,5178,0,40,United-States,1,2
35,Public-sector,38905,10,0,Adm-clerical,Not-in-family,4,0,0,0,50,United-States,0,3
36,Private,168826,6,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,1
24,Private,424034,9,0,Exec-managerial,Unmarried,4,1,0,0,40,United-States,0,2
60,Private,117509,5,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
28,?,196971,13,0,?,Not-in-family,4,0,0,0,43,United-States,0,4
64,Private,69525,9,0,Craft-repair,Unmarried,4,1,0,0,20,United-States,0,2
22,Private,374116,9,0,Sales,Unmarried,4,0,0,0,35,United-States,0,2
27,Private,283913,3,0,Priv-house-serv,Not-in-family,4,0,0,0,65,England,0,1
36,Public-sector,147258,10,0,Transport-moving,Not-in-family,4,1,0,0,60,United-States,0,3
27,Private,139903,9,0,Sales,Unmarried,2,0,0,0,30,United-States,0,2
52,Private,112959,10,0,Sales,Not-in-family,4,0,0,0,40,United-States,0,3
57,Self-emp,264148,9,1,Farming-fishing,Husband,4,1,0,0,45,United-States,0,2
23,Private,256211,10,0,Adm-clerical,Not-in-family,1,1,0,0,24,Vietnam,0,3
29,Self-emp,142519,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
34,Private,281852,9,0,Transport-moving,Not-in-family,2,1,0,0,80,United-States,0,2
38,Private,380543,9,0,Other-service,Unmarried,2,0,0,0,30,United-States,0,2
50,Self-emp,204402,9,1,Farming-fishing,Husband,4,1,0,0,84,United-States,1,2
50,Private,192203,7,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
51,Self-emp,199005,13,1,Exec-managerial,Wife,4,0,0,0,40,United-States,1,4
17,Self-emp,61838,6,0,Craft-repair,Own-child,4,1,0,0,40,United-States,0,1
25,Private,210095,7,1,Handlers-cleaners,Not-in-family,4,0,0,0,40,Mexico,0,1
19,Private,187352,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
43,Self-emp,32451,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
59,Private,140569,10,0,Sales,Not-in-family,4,1,14084,0,60,United-States,1,3
39,Private,87556,14,0,Prof-specialty,Not-in-family,4,1,6849,0,40,United-States,0,5
18,Private,79443,5,0,Machine-op-inspct,Own-child,4,1,0,0,40,Mexico,0,1
27,Private,212622,14,0,Exec-managerial,Own-child,4,0,0,0,40,United-States,0,5
39,Private,32650,11,0,Farming-fishing,Not-in-family,4,1,0,0,60,United-States,0,3
44,Private,125461,13,1,Sales,Husband,4,1,0,0,40,United-States,1,4
19,Private,219867,9,0,Adm-clerical,Other-relative,4,0,0,0,35,United-States,0,2
32,Public-sector,206609,9,0,Other-service,Own-child,4,1,0,0,40,United-States,0,2
48,Private,101299,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
46,Private,29437,12,1,Sales,Husband,4,1,0,0,50,United-States,0,3
65,Private,87164,7,0,Sales,Other-relative,4,0,0,0,20,United-States,0,1
57,Self-emp,146103,13,1,Prof-specialty,Husband,4,1,0,0,45,United-States,1,4
48,Private,169324,9,0,Other-service,Unmarried,2,0,0,0,32,Haiti,0,2
46,Private,138370,4,1,Other-service,Husband,1,1,0,1651,40,China,0,1
27,Private,29523,6,1,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,1
29,Public-sector,383745,10,1,Protective-serv,Husband,4,1,0,1485,40,United-States,1,3
21,?,247075,9,0,?,Unmarried,2,0,0,0,25,United-States,0,2
20,?,200967,10,0,?,Own-child,4,0,0,0,12,United-States,0,3
51,?,175985,9,1,?,Husband,4,1,0,0,40,United-States,0,2
35,Self-emp,189404,10,1,Sales,Husband,4,1,0,1740,40,United-States,0,3
29,Self-emp,267661,9,1,Farming-fishing,Husband,4,1,0,0,70,United-States,0,2
30,Public-sector,182926,10,1,Protective-serv,Husband,4,1,15024,0,40,United-States,1,3
65,Private,243858,9,0,Other-service,Not-in-family,4,0,0,0,15,United-States,0,2
20,?,43587,9,1,?,Not-in-family,4,0,0,0,35,United-States,0,2
47,Public-sector,31339,10,1,Adm-clerical,Husband,4,1,0,0,40,United-States,0,3
41,Private,204682,9,0,Craft-repair,Unmarried,4,1,2174,0,40,Japan,0,2
17,Private,73145,5,0,Craft-repair,Own-child,4,0,0,0,16,United-States,0,1
38,Public-sector,218184,3,1,Handlers-cleaners,Other-relative,4,1,0,0,40,Mexico,0,1
38,Public-sector,223237,14,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,5
39,Self-emp,93319,9,0,Sales,Other-relative,4,0,0,0,4,United-States,0,2
24,?,212300,9,0,?,Not-in-family,4,0,0,0,38,United-States,0,2
52,Private,187356,6,1,Machine-op-inspct,Husband,4,1,0,0,41,United-States,0,1
46,Self-emp,220832,10,1,Exec-managerial,Husband,4,1,0,0,58,United-States,1,3
22,Private,211361,13,0,Exec-managerial,Not-in-family,4,0,0,0,30,United-States,0,4
56,Private,134195,14,0,Sales,Not-in-family,4,1,0,0,50,United-States,0,5
37,Self-emp,218249,7,0,Prof-specialty,Unmarried,2,0,0,0,30,United-States,0,1
59,Private,70720,13,0,Sales,Not-in-family,4,1,0,0,55,United-States,1,4
19,Self-emp,342384,7,1,Craft-repair,Own-child,4,1,0,2129,55,United-States,0,1
31,Private,237317,5,0,Craft-repair,Not-in-family,3,1,0,0,45,United-States,0,1
22,Private,359759,10,0,Sales,Not-in-family,1,1,0,0,20,Philippines,0,3
48,Self-emp,181758,16,0,Prof-specialty,Unmarried,4,0,0,0,60,United-States,1,5
63,Self-emp,267101,13,1,Exec-managerial,Husband,4,1,0,0,60,United-States,0,4
33,Private,222221,9,1,Exec-managerial,Husband,4,1,7298,0,45,United-States,1,2
53,Private,55139,9,0,Farming-fishing,Not-in-family,4,1,0,0,10,United-States,0,2
38,Private,220237,11,1,Craft-repair,Husband,4,1,0,0,40,?,1,3
39,Private,101073,12,1,Sales,Husband,4,1,0,0,24,United-States,0,3
59,Private,69884,15,1,Prof-specialty,Unmarried,4,1,0,0,50,United-States,0,5
45,Private,201127,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
39,Private,164733,10,0,Adm-clerical,Not-in-family,4,0,0,0,45,United-States,0,3
60,Public-sector,129447,9,0,Adm-clerical,Not-in-family,4,0,0,0,35,United-States,0,2
38,Private,32837,13,0,Prof-specialty,Unmarried,4,0,0,0,56,United-States,0,4
31,Private,200117,9,0,Adm-clerical,Not-in-family,4,1,0,0,40,United-States,0,2
61,Self-emp,219183,13,1,Prof-specialty,Husband,4,1,0,0,50,United-States,1,4
66,?,188842,13,1,?,Husband,4,1,0,0,24,United-States,0,4
26,Private,272669,13,0,Sales,Not-in-family,1,1,0,0,20,South,0,4
60,Self-emp,336188,15,1,Prof-specialty,Husband,4,1,0,2415,80,United-States,1,5
68,?,191288,4,0,?,Not-in-family,4,0,0,0,15,United-States,0,1
32,Private,176185,10,0,Exec-managerial,Other-relative,4,1,0,0,60,United-States,0,3
25,Public-sector,197728,13,0,Exec-managerial,Not-in-family,4,0,0,0,20,United-States,0,4
43,Public-sector,144778,9,1,Exec-managerial,Husband,4,1,0,0,40,?,0,2
26,?,133373,13,0,?,Own-child,4,1,0,0,44,United-States,0,4
55,Private,197399,14,1,Exec-managerial,Husband,4,1,99999,0,55,United-States,1,5
66,Private,86010,6,0,Transport-moving,Not-in-family,4,0,0,0,11,United-States,0,1
31,Private,228873,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
35,Private,187415,3,1,Machine-op-inspct,Husband,1,1,0,0,50,?,0,1
58,Self-emp,112945,15,0,Prof-specialty,Not-in-family,4,1,27828,0,40,United-States,1,5
56,Private,98361,14,1,Prof-specialty,Husband,4,1,0,0,40,?,1,5
22,Private,129172,10,0,Other-service,Own-child,4,1,0,0,16,United-States,0,3
46,Public-sector,316205,13,1,Exec-managerial,Husband,2,1,0,0,40,United-States,1,4
33,Private,226629,10,1,Other-service,Wife,4,0,0,0,35,United-States,0,3
26,Public-sector,180886,14,1,Prof-specialty,Husband,4,1,0,0,30,United-States,0,5
42,Self-emp,69333,13,1,Farming-fishing,Husband,4,1,0,0,50,United-States,0,4
45,Private,213620,9,0,Other-service,Own-child,4,0,0,0,40,United-States,0,2
43,Private,197397,10,1,Prof-specialty,Wife,3,0,0,0,6,Puerto-Rico,0,3
19,Private,223648,7,0,Sales,Own-child,4,1,0,0,20,?,0,1
27,Private,179915,13,0,Exec-managerial,Own-child,4,0,0,0,99,United-States,0,4
51,Private,339905,9,1,Sales,Husband,4,1,7688,0,40,United-States,1,2
42,Private,112956,9,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,2
43,Self-emp,421837,10,1,Sales,Husband,4,1,7298,0,50,Mexico,1,3
38,Private,187999,13,1,Tech-support,Husband,4,1,0,0,45,United-States,1,4
44,Private,77313,9,0,Adm-clerical,Unmarried,4,0,0,0,40,United-States,0,2
36,Private,231948,9,1,Craft-repair,Husband,4,1,0,0,64,United-States,1,2
37,Private,37109,9,1,Other-service,Wife,1,0,0,0,60,Philippines,0,2
29,Private,79387,13,0,Exec-managerial,Not-in-family,4,1,0,0,50,United-States,1,4
53,?,133963,9,0,?,Not-in-family,4,0,0,0,40,United-States,0,2
42,Self-emp,177937,13,1,Exec-managerial,Not-in-family,4,1,0,0,45,Poland,0,4
80,Private,173488,10,0,Adm-clerical,Not-in-family,4,0,0,0,20,United-States,0,3
61,Private,183355,7,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
55,Private,147989,10,1,Craft-repair,Husband,4,1,5013,0,52,United-States,0,3
20,Private,289944,10,0,Other-service,Own-child,4,0,0,0,25,United-States,0,3
23,Private,62278,9,0,Craft-repair,Unmarried,4,1,0,0,40,United-States,0,2
48,Public-sector,110457,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
24,Private,295763,13,0,Exec-managerial,Own-child,4,0,0,0,50,United-States,0,4
71,Public-sector,100063,9,1,Craft-repair,Husband,2,1,0,0,40,United-States,0,2
49,Private,194962,7,1,Other-service,Wife,4,0,0,0,6,United-States,0,1
39,Public-sector,227597,9,0,Armed-Forces,Not-in-family,4,1,0,0,50,United-States,0,2
22,Private,117606,13,0,Adm-clerical,Own-child,4,0,0,0,25,United-States,0,4
67,Public-sector,44774,13,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,4
18,Private,177648,9,0,Sales,Own-child,4,0,0,0,25,United-States,0,2
38,Private,172571,13,1,Exec-managerial,Husband,4,1,0,1848,54,United-States,1,4
38,?,203482,4,1,?,Husband,4,1,0,0,45,United-States,0,1
50,Private,153931,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
56,Self-emp,84774,12,1,Farming-fishing,Wife,4,0,0,0,40,United-States,0,3
23,Private,157127,10,0,Other-service,Not-in-family,4,0,0,0,20,United-States,0,3
26,Private,170786,10,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,3
32,Private,281030,9,1,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
44,Private,203761,13,0,Prof-specialty,Own-child,4,1,10520,0,40,United-States,1,4
27,Private,167405,9,1,Farming-fishing,Own-child,4,0,0,0,40,Mexico,0,2
40,Public-sector,188436,10,1,Protective-serv,Husband,4,1,7298,0,40,United-States,1,3
43,Private,388849,12,1,Handlers-cleaners,Husband,4,1,0,0,60,United-States,0,3
31,Public-sector,176998,10,1,Craft-repair,Husband,4,1,0,0,35,United-States,1,3
57,Private,200316,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
25,Private,160300,13,0,Exec-managerial,Not-in-family,4,1,0,0,35,United-States,0,4
22,Private,236684,11,0,Other-service,Own-child,2,0,0,0,36,United-States,0,3
20,Public-sector,247794,11,0,Adm-clerical,Own-child,4,0,0,0,35,United-States,0,3
27,Private,267325,9,1,Sales,Wife,4,0,3464,0,40,United-States,0,2
39,Private,279490,10,0,Exec-managerial,Unmarried,4,0,0,0,40,Mexico,0,3
27,Public-sector,280618,14,0,Prof-specialty,Not-in-family,4,1,0,0,40,United-States,0,5
41,Public-sector,248406,9,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,2
31,Public-sector,226494,13,0,Prof-specialty,Not-in-family,4,1,0,0,45,United-States,0,4
41,Private,220460,12,1,Sales,Husband,4,1,0,0,20,United-States,0,3
25,Private,108317,13,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,4
29,Public-sector,147256,12,0,Prof-specialty,Not-in-family,2,1,0,0,40,United-States,1,3
22,Private,110371,9,1,Other-service,Own-child,4,1,0,0,50,United-States,0,2
62,Private,114060,4,1,Protective-serv,Husband,4,1,0,0,91,United-States,0,1
29,Public-sector,31161,9,0,Exec-managerial,Not-in-family,3,0,0,0,40,United-States,0,2
44,Private,105862,10,1,Exec-managerial,Wife,4,0,0,0,70,United-States,1,3
32,Private,402089,13,1,Adm-clerical,Wife,4,0,0,0,2,United-States,0,4
19,?,425447,9,0,?,Unmarried,2,0,0,0,40,United-States,0,2
20,Private,137300,11,0,Machine-op-inspct,Unmarried,4,0,0,0,40,United-States,0,3
65,Public-sector,326691,10,1,Machine-op-inspct,Husband,2,1,0,0,40,United-States,1,3
24,Private,275093,9,0,Handlers-cleaners,Not-in-family,4,0,0,0,36,United-States,0,2
37,Self-emp,112497,14,1,Exec-managerial,Husband,4,1,0,0,50,United-States,1,5
43,Public-sector,174491,9,0,Tech-support,Not-in-family,2,0,0,0,40,United-States,0,2
38,Self-emp,114835,13,1,Sales,Wife,4,0,0,0,60,United-States,1,4
28,Private,137898,12,0,Sales,Own-child,4,0,0,0,35,United-States,0,3
33,Private,153151,9,0,Handlers-cleaners,Own-child,4,1,4416,0,40,United-States,0,2
32,Private,134886,9,1,Adm-clerical,Wife,4,0,0,0,40,United-States,1,2
38,Private,193815,14,1,Exec-managerial,Husband,4,1,0,0,45,United-States,1,5
33,Private,237833,10,0,Tech-support,Not-in-family,4,0,0,0,40,United-States,0,3
42,Self-emp,101593,13,1,Exec-managerial,Husband,4,1,0,0,60,United-States,1,4
27,Private,164924,9,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
41,Private,174201,9,0,Handlers-cleaners,Unmarried,4,1,0,0,40,United-States,0,2
47,Public-sector,36169,14,1,Prof-specialty,Husband,4,1,0,0,60,United-States,1,5
55,Private,144071,7,1,Exec-managerial,Husband,4,1,0,0,45,United-States,0,1
30,Self-emp,180859,10,0,Craft-repair,Own-child,4,1,0,0,8,United-States,0,3
54,Private,221915,10,0,Craft-repair,Unmarried,4,0,0,0,50,United-States,0,3
40,Private,26892,13,1,Adm-clerical,Husband,4,1,0,0,40,United-States,1,4
21,Private,351084,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
34,Private,97306,13,0,Craft-repair,Unmarried,4,0,0,0,25,United-States,0,4
30,Private,185027,13,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
31,Private,182539,10,0,Adm-clerical,Not-in-family,4,0,0,0,45,United-States,0,3
22,Private,215395,9,0,Transport-moving,Not-in-family,4,1,0,0,37,United-States,0,2
37,Private,186434,9,1,Other-service,Husband,2,1,0,0,40,United-States,1,2
41,?,217921,5,1,?,Wife,1,0,0,0,40,Hong-Kong,0,1
52,Public-sector,346668,14,0,Prof-specialty,Own-child,4,0,0,0,40,United-States,0,5
57,Self-emp,412952,10,1,Prof-specialty,Husband,4,1,0,0,40,United-States,0,3
48,Private,167009,10,0,Adm-clerical,Not-in-family,4,0,0,0,48,United-States,0,3
58,Private,316000,9,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,2
35,Self-emp,216256,5,1,Craft-repair,Husband,4,1,0,0,50,United-States,0,1
40,Private,341835,9,0,Exec-managerial,Not-in-family,4,0,0,0,45,United-States,0,2
30,Private,169841,9,0,Sales,Not-in-family,4,0,0,0,25,United-States,0,2
26,Self-emp,200681,9,1,Exec-managerial,Husband,4,1,0,0,40,Outlying-US(Guam-USVI-etc),0,2
46,Self-emp,456956,9,1,Prof-specialty,Husband,4,1,0,0,60,United-States,0,2
26,Public-sector,276075,10,1,Adm-clerical,Husband,2,1,0,0,40,United-States,0,3
50,Public-sector,96657,13,0,Prof-specialty,Unmarried,2,0,0,0,40,United-States,0,4
22,Private,374313,9,1,Transport-moving,Husband,4,1,0,0,50,United-States,1,2
36,Private,110998,14,0,Tech-support,Unmarried,1,0,0,0,40,India,0,5
30,Private,53285,9,1,Sales,Husband,4,1,0,0,52,United-States,1,2
58,Private,104613,12,1,Exec-managerial,Husband,4,1,0,0,50,United-States,1,3
17,?,303317,7,0,?,Own-child,4,1,0,0,40,United-States,0,1
72,Private,298070,11,0,Other-service,Unmarried,4,0,6723,0,25,United-States,0,3
19,Private,318822,9,0,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
29,Private,375078,4,1,Other-service,Wife,4,0,0,0,40,Mexico,0,1
20,?,232799,9,0,?,Own-child,2,0,0,0,25,United-States,0,2
30,Private,210851,10,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,3
47,Self-emp,213745,10,0,Other-service,Unmarried,4,0,0,0,45,United-States,0,3
51,Private,204447,10,1,Prof-specialty,Husband,4,1,0,0,45,United-States,1,3
26,Private,318934,6,1,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,1
24,Private,237386,10,0,Exec-managerial,Not-in-family,4,1,0,0,42,United-States,0,3
44,Private,182629,14,0,Sales,Not-in-family,4,1,0,0,24,Iran,0,5
43,Private,144778,9,1,Exec-managerial,Husband,4,1,0,0,50,United-States,1,2
35,Private,117166,13,0,Exec-managerial,Not-in-family,4,1,0,0,50,United-States,0,4
51,Private,237630,9,1,Tech-support,Husband,4,1,7298,0,50,United-States,1,2
41,Private,171550,9,1,Exec-managerial,Husband,4,1,0,0,40,United-States,1,2
38,Private,165302,10,0,Adm-clerical,Unmarried,3,0,0,0,40,United-States,0,3
39,Public-sector,42186,9,1,Adm-clerical,Wife,1,0,3464,0,20,United-States,0,2
54,Private,284952,6,0,Sales,Unmarried,4,0,0,0,43,Italy,0,1
62,Private,96099,9,0,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
45,Private,198759,16,1,Exec-managerial,Husband,4,1,0,0,60,United-States,0,5
30,Private,227886,9,0,Exec-managerial,Own-child,2,0,0,0,35,Jamaica,0,2
32,Private,391874,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
23,Self-emp,184370,9,0,Other-service,Not-in-family,4,0,0,0,40,United-States,0,2
84,Public-sector,135839,11,0,Adm-clerical,Not-in-family,4,0,0,0,14,United-States,0,3
46,Private,194698,13,0,Prof-specialty,Own-child,4,1,0,0,60,United-States,0,4
67,Public-sector,342175,14,0,Adm-clerical,Not-in-family,4,0,2009,0,40,United-States,0,5
29,Private,67218,13,1,Prof-specialty,Husband,4,1,0,0,40,United-States,1,4
33,Private,205152,11,0,Exec-managerial,Not-in-family,4,1,0,0,55,United-States,1,3
23,Private,434467,10,1,Tech-support,Husband,4,1,0,0,42,United-States,0,3
63,?,110150,9,1,?,Husband,4,1,0,0,55,United-States,1,2
55,?,123382,9,0,?,Not-in-family,2,0,0,2001,40,United-States,0,2
42,Public-sector,404573,15,0,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,5
17,Private,99462,7,0,Other-service,Own-child,0,0,0,0,20,United-States,0,1
60,Private,170310,3,1,Transport-moving,Husband,4,1,0,0,40,United-States,0,1
31,Private,199883,8,0,Transport-moving,Own-child,4,1,0,0,40,United-States,0,1
28,Private,70034,4,0,Adm-clerical,Own-child,4,1,0,0,40,Portugal,0,1
31,Private,393357,5,1,Handlers-cleaners,Husband,2,1,0,0,48,United-States,0,1
65,?,249043,13,1,?,Husband,4,1,10605,0,40,United-States,1,4
31,Private,72630,13,0,Exec-managerial,Not-in-family,4,1,14084,0,50,United-States,1,4
61,Private,223133,9,0,Handlers-cleaners,Not-in-family,2,0,0,0,40,United-States,0,2
43,Public-sector,345969,15,1,Prof-specialty,Husband,4,1,0,0,50,United-States,1,5
40,Public-sector,195520,10,0,Adm-clerical,Unmarried,2,0,0,0,49,United-States,0,3
39,Private,257942,9,0,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,2
37,Public-sector,269300,10,1,Adm-clerical,Unmarried,2,0,0,0,27,United-States,0,3
47,Private,137354,10,1,Craft-repair,Husband,0,1,0,0,40,United-States,0,3
45,Public-sector,232997,10,1,Transport-moving,Husband,4,1,0,0,65,United-States,1,3
30,Private,77266,9,1,Craft-repair,Husband,4,1,0,0,60,United-States,0,2
30,Self-emp,164190,15,0,Prof-specialty,Own-child,4,1,0,0,40,United-States,0,5
49,Private,153536,10,0,Prof-specialty,Not-in-family,4,1,14084,0,44,United-States,1,3
51,Public-sector,26832,9,1,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
31,Private,188096,13,0,Prof-specialty,Not-in-family,4,0,0,0,72,United-States,1,4
48,Self-emp,369522,13,1,Exec-managerial,Wife,4,0,0,0,25,United-States,1,4
20,Private,110998,10,0,Adm-clerical,Own-child,1,0,0,0,30,United-States,0,3
32,Private,205152,9,1,Exec-managerial,Husband,4,1,3103,0,40,United-States,1,2
31,?,163890,10,0,?,Unmarried,2,0,0,0,40,United-States,0,3
19,Private,358631,9,0,Adm-clerical,Not-in-family,4,1,0,0,25,United-States,0,2
50,Private,185354,14,0,Exec-managerial,Not-in-family,4,0,0,0,35,United-States,0,5
