p_id,age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_lev,education_cat_lev
20283,49,State-gov,423222,14,Married-civ-spouse,Sales,Husband,4,1,99999,0,80,United-States,1,5
20284,34,Private,263307,13,Never-married,Sales,Unmarried,2,1,0,0,45,?,0,4
20285,70,Self-emp-inc,272896,16,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,1,5
20286,39,Private,232854,9,Divorced,Transport-moving,Not-in-family,4,1,0,0,40,United-States,0,2
20287,44,Private,442035,10,Divorced,Prof-specialty,Not-in-family,4,0,0,0,40,United-States,0,3
20288,32,Private,127875,13,Married-civ-spouse,Tech-support,Wife,4,0,0,0,40,United-States,1,4
20289,40,Private,283724,5,Never-married,Craft-repair,Other-relative,2,1,0,0,49,United-States,0,1
20290,46,Private,403911,9,Married-civ-spouse,Craft-repair,Husband,2,1,0,1902,40,United-States,1,2
20291,21,?,228649,10,Never-married,?,Own-child,4,1,0,0,20,United-States,0,3
20292,40,Private,177027,13,Married-civ-spouse,Other-service,Wife,1,0,7688,0,52,Japan,1,4
20293,47,Private,249935,7,Divorced,Craft-repair,Own-child,4,1,0,0,8,United-States,0,1
20294,19,Private,533147,9,Never-married,Adm-clerical,Not-in-family,4,1,0,0,30,United-States,0,2
20295,22,Private,137862,10,Never-married,Adm-clerical,Other-relative,4,0,0,0,16,United-States,0,3
20296,20,Private,249543,10,Never-married,Protective-serv,Own-child,4,0,0,0,16,United-States,0,3
20297,46,Local-gov,230979,13,Divorced,Prof-specialty,Not-in-family,4,0,4787,0,25,United-States,1,4
20298,41,Private,137126,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,1977,45,United-States,1,4
20299,17,Private,147339,6,Never-married,Prof-specialty,Own-child,3,0,0,0,15,United-States,0,1
20300,41,Private,256647,9,Married-civ-spouse,Machine-op-inspct,Husband,2,1,0,0,40,United-States,0,2
20301,28,Private,111696,9,Separated,Craft-repair,Not-in-family,4,1,0,1974,40,United-States,0,2
20302,20,?,150084,10,Never-married,?,Own-child,4,1,0,0,25,United-States,0,3
20303,24,Private,285457,9,Never-married,Other-service,Not-in-family,4,1,0,0,40,United-States,0,2
20304,33,Private,303867,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,50,United-States,0,3
20305,44,Federal-gov,113597,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,55,United-States,1,3
20306,26,Self-emp-not-inc,151626,9,Never-married,Prof-specialty,Own-child,2,0,0,0,40,United-States,0,2
20307,47,Self-emp-not-inc,26145,11,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,1,3
20308,24,Private,176189,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
20309,58,Federal-gov,497253,13,Married-civ-spouse,Exec-managerial,Husband,2,1,0,0,40,United-States,1,4
20310,41,Private,41090,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,2002,60,United-States,0,2
20311,38,Self-emp-not-inc,282461,4,Married-civ-spouse,Sales,Husband,4,1,0,0,35,United-States,1,1
20312,21,Private,225541,10,Never-married,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,3
20313,33,Private,203488,10,Never-married,Exec-managerial,Own-child,4,1,0,0,45,United-States,0,3
20314,23,?,296613,10,Never-married,?,Own-child,4,0,0,0,32,United-States,0,3
20315,40,Private,99373,6,Divorced,Machine-op-inspct,Unmarried,4,0,0,0,40,United-States,0,1
20316,47,Local-gov,109705,9,Divorced,Exec-managerial,Not-in-family,4,0,0,0,40,United-States,0,2
20317,41,Private,144947,13,Divorced,Exec-managerial,Unmarried,2,0,0,0,40,United-States,0,4
20318,38,Private,617898,13,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,50,United-States,0,4
20319,50,Private,38310,4,Divorced,Other-service,Other-relative,4,0,0,0,40,United-States,0,1
20320,45,Private,248993,9,Married-spouse-absent,Farming-fishing,Other-relative,2,1,0,0,40,United-States,0,2
20321,65,?,149131,13,Married-civ-spouse,?,Husband,4,1,0,0,40,Italy,1,4
20322,33,Private,69311,9,Never-married,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,2
20323,34,Federal-gov,143766,12,Never-married,Adm-clerical,Not-in-family,4,1,0,0,40,United-States,0,3
20324,65,Private,213477,14,Divorced,Sales,Not-in-family,4,1,0,0,28,United-States,0,5
20325,24,Private,275691,7,Never-married,Transport-moving,Own-child,4,1,0,0,39,United-States,0,1
20326,26,Private,59367,13,Never-married,Machine-op-inspct,Other-relative,4,1,0,0,40,United-States,0,4
20327,55,Private,35551,9,Divorced,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,2
20328,66,Private,236784,13,Divorced,Prof-specialty,Unmarried,4,0,0,0,8,Cuba,0,4
20329,43,Local-gov,193755,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,0,4
20330,37,Private,315291,13,Never-married,Adm-clerical,Other-relative,2,0,0,0,40,United-States,0,4
20331,22,Private,290504,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
20332,21,Private,256240,7,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,1
20333,69,?,199591,15,Married-civ-spouse,?,Wife,4,0,0,0,25,?,0,5
20334,27,Private,178709,14,Never-married,Machine-op-inspct,Not-in-family,4,0,0,0,40,United-States,0,5
20335,48,Private,449354,9,Married-civ-spouse,Adm-clerical,Husband,4,1,4386,0,45,United-States,1,2
20336,24,Private,187937,13,Never-married,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,4
20337,18,Never-worked,157131,7,Never-married,?,Own-child,4,0,0,0,10,United-States,0,1
20338,53,Local-gov,188772,9,Widowed,Other-service,Not-in-family,4,0,0,0,30,United-States,0,2
20339,26,Private,157617,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,Poland,0,2
20340,60,Private,96099,10,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,1,3
20341,21,Private,122322,10,Never-married,Other-service,Own-child,4,0,0,0,60,United-States,0,3
20342,39,Private,409189,3,Married-civ-spouse,Other-service,Husband,4,1,0,0,40,Mexico,0,1
20343,45,Private,175925,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,60,United-States,1,3
20344,76,Self-emp-not-inc,236878,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,30,United-States,0,2
20345,19,Private,216647,10,Never-married,Other-service,Not-in-family,4,0,0,0,30,United-States,0,3
20346,34,Private,300681,10,Married-civ-spouse,Prof-specialty,Husband,2,1,0,0,40,Jamaica,1,3
20347,54,Private,327769,10,Divorced,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,3
20348,23,Private,194723,13,Never-married,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,4
20349,44,Local-gov,31251,4,Divorced,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,1
20350,27,Private,212506,10,Divorced,Adm-clerical,Unmarried,2,0,0,0,40,United-States,0,3
20351,23,Private,23037,8,Never-married,Handlers-cleaners,Own-child,0,1,0,0,40,United-States,0,1
20352,37,Self-emp-not-inc,29054,9,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,50,United-States,0,2
20353,41,Private,92733,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
20354,21,State-gov,184678,10,Never-married,Adm-clerical,Own-child,4,0,0,0,35,United-States,0,3
20355,37,Federal-gov,32528,9,Married-civ-spouse,Adm-clerical,Husband,4,1,0,0,40,England,1,2
20356,63,Private,125954,9,Never-married,Machine-op-inspct,Not-in-family,4,1,2174,0,40,United-States,0,2
20357,35,Private,73715,7,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
20358,47,Private,209212,5,Married-civ-spouse,Machine-op-inspct,Husband,2,1,0,0,56,?,0,1
20359,41,Private,287037,10,Never-married,Farming-fishing,Not-in-family,4,1,0,0,40,United-States,0,3
20360,50,Self-emp-not-inc,64667,9,Divorced,Prof-specialty,Not-in-family,1,0,0,0,60,Vietnam,0,2
20361,26,Self-emp-inc,366662,9,Never-married,Sales,Own-child,4,1,0,0,50,United-States,0,2
20362,36,Local-gov,113337,10,Married-civ-spouse,Tech-support,Husband,4,1,0,0,42,United-States,1,3
20363,47,Private,387468,10,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,Scotland,1,3
20364,51,Private,384248,10,Divorced,Exec-managerial,Unmarried,2,0,0,0,50,United-States,0,3
20365,41,Private,332703,9,Divorced,Adm-clerical,Not-in-family,3,0,0,625,40,United-States,0,2
20366,40,Private,198873,15,Married-civ-spouse,Prof-specialty,Wife,4,0,15024,0,30,United-States,1,5
20367,32,Private,317809,13,Married-civ-spouse,Exec-managerial,Husband,4,1,4064,0,50,United-States,0,4
20368,37,Local-gov,160910,13,Married-civ-spouse,Adm-clerical,Husband,4,1,7298,0,40,United-States,1,4
20369,40,Self-emp-inc,182629,13,Divorced,Exec-managerial,Not-in-family,4,1,0,0,40,United-States,0,4
20370,56,Private,267652,13,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,4
20371,50,Private,410186,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
20372,28,Private,365411,5,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,42,United-States,0,1
20373,28,Private,205337,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
20374,19,Self-emp-not-inc,100999,7,Never-married,Adm-clerical,Own-child,4,0,0,0,30,United-States,0,1
20375,44,Private,197462,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
20376,42,Self-emp-not-inc,199143,15,Divorced,Prof-specialty,Unmarried,4,0,7430,0,44,United-States,1,5
20377,47,Private,191978,10,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,1,3
20378,31,Private,50178,10,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,3
20379,61,Private,72442,7,Married-civ-spouse,Other-service,Husband,4,1,0,0,40,United-States,1,1
20380,21,Private,248512,10,Never-married,Adm-clerical,Own-child,4,0,0,0,40,United-States,0,3
20381,26,Private,178140,13,Married-civ-spouse,Other-service,Husband,4,1,0,0,45,United-States,1,4
20382,58,Private,354024,9,Married-civ-spouse,Adm-clerical,Wife,4,0,0,0,40,United-States,1,2
20383,35,Private,143589,13,Married-spouse-absent,Prof-specialty,Not-in-family,1,0,0,0,40,Philippines,0,4
20384,35,Private,219902,11,Never-married,Adm-clerical,Not-in-family,2,0,0,0,40,United-States,0,3
20385,29,Local-gov,419722,12,Never-married,Adm-clerical,Not-in-family,4,1,3674,0,40,United-States,0,3
20386,40,Private,154374,14,Married-civ-spouse,Prof-specialty,Husband,4,1,7688,0,40,United-States,1,5
20387,33,Private,132601,13,Married-civ-spouse,Sales,Husband,4,1,0,0,55,United-States,1,4
20388,38,Self-emp-not-inc,29430,10,Divorced,Machine-op-inspct,Unmarried,4,1,0,0,40,United-States,0,3
20389,50,Self-emp-not-inc,30731,11,Never-married,Other-service,Not-in-family,4,1,0,0,50,United-States,0,3
20390,66,Private,210825,10,Married-civ-spouse,Tech-support,Husband,4,1,0,0,40,United-States,1,3
20391,36,Local-gov,251091,10,Married-civ-spouse,Protective-serv,Husband,4,1,0,0,40,United-States,1,3
20392,33,Private,219034,7,Never-married,Sales,Not-in-family,4,0,0,0,40,United-States,0,1
20393,55,Federal-gov,35723,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,60,United-States,1,5
20394,46,Private,358886,9,Married-civ-spouse,Machine-op-inspct,Husband,4,1,0,0,40,United-States,0,2
20395,36,Private,248708,12,Never-married,Craft-repair,Not-in-family,4,1,0,0,40,United-States,0,3
20396,41,?,77937,8,Divorced,?,Not-in-family,4,0,0,0,40,Canada,0,1
20397,30,Private,30063,9,Divorced,Other-service,Unmarried,4,0,0,0,32,United-States,0,2
20398,29,Private,253799,8,Never-married,Exec-managerial,Not-in-family,4,1,0,0,42,England,0,1
20399,60,?,41553,10,Widowed,?,Not-in-family,2,0,0,0,40,United-States,0,3
20400,24,Private,59146,9,Separated,Sales,Unmarried,4,0,0,0,48,United-States,0,2
20401,42,Self-emp-not-inc,343609,10,Separated,Other-service,Unmarried,2,0,0,0,50,United-States,0,3
20402,26,Private,216010,9,Separated,Exec-managerial,Own-child,4,0,0,0,40,United-States,0,2
20403,37,Private,164526,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,0,4
20404,27,Private,150958,3,Never-married,Farming-fishing,Unmarried,4,1,0,0,48,Guatemala,0,1
20405,26,Private,244495,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,48,United-States,0,2
20406,23,Private,199336,11,Never-married,Craft-repair,Unmarried,4,1,0,0,50,United-States,0,3
20407,60,Private,151369,14,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,60,United-States,1,5
20408,49,Federal-gov,118701,9,Divorced,Adm-clerical,Unmarried,2,0,0,0,40,United-States,0,2
20409,46,Private,219611,10,Married-civ-spouse,Adm-clerical,Husband,4,1,0,0,40,United-States,0,3
20410,21,Private,184568,9,Never-married,Machine-op-inspct,Not-in-family,4,1,0,0,40,United-States,0,2
20411,48,Self-emp-not-inc,246891,15,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,60,United-States,0,5
20412,70,Self-emp-inc,243436,5,Divorced,Sales,Not-in-family,4,1,0,0,45,United-States,0,1
20413,44,Local-gov,68318,14,Never-married,Prof-specialty,Own-child,4,0,0,0,55,United-States,0,5
20414,58,Private,56331,13,Married-civ-spouse,Sales,Husband,4,1,0,0,40,United-States,0,4
20415,41,Private,190591,12,Divorced,Exec-managerial,Not-in-family,2,0,0,0,40,Jamaica,0,3
20416,54,Private,140359,4,Divorced,Machine-op-inspct,Unmarried,4,0,0,3900,40,United-States,0,1
20417,42,Self-emp-inc,23510,14,Divorced,Exec-managerial,Unmarried,1,1,0,2201,60,India,1,5
20418,28,Private,122540,6,Divorced,Handlers-cleaners,Not-in-family,4,1,0,0,40,United-States,0,1
20419,65,Private,212562,7,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,20,United-States,0,1
20420,35,Self-emp-not-inc,112497,9,Married-civ-spouse,Craft-repair,Other-relative,4,1,0,0,35,Ireland,0,2
20421,82,Private,147729,3,Widowed,Other-service,Unmarried,4,1,0,0,20,United-States,0,1
20422,48,Self-emp-not-inc,296066,10,Married-civ-spouse,Transport-moving,Husband,4,1,0,0,50,United-States,1,3
20423,44,Private,148138,16,Married-civ-spouse,Exec-managerial,Husband,1,1,15024,0,40,Japan,1,5
20424,68,Private,50351,14,Never-married,Adm-clerical,Not-in-family,4,0,6360,0,20,United-States,0,5
20425,42,Private,306496,9,Married-civ-spouse,Other-service,Husband,4,1,0,0,40,United-States,0,2
20426,24,Private,210029,9,Never-married,Adm-clerical,Not-in-family,4,0,0,2001,37,United-States,0,2
20427,54,Private,163894,10,Married-civ-spouse,Handlers-cleaners,Husband,2,1,0,0,40,United-States,0,3
20428,22,Private,113936,10,Never-married,Handlers-cleaners,Own-child,4,1,0,0,40,United-States,0,3
20429,43,Self-emp-not-inc,316820,10,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,84,United-States,0,3
20430,17,Private,53367,5,Never-married,Other-service,Own-child,4,0,0,0,35,United-States,0,1
20431,46,Self-emp-not-inc,95256,9,Divorced,Transport-moving,Not-in-family,4,1,0,0,50,United-States,0,2
20432,59,Private,127728,10,Married-civ-spouse,Tech-support,Husband,4,1,0,0,40,United-States,1,3
20433,37,Private,66686,9,Married-civ-spouse,Handlers-cleaners,Husband,4,1,0,0,40,United-States,0,2
20434,70,?,207627,9,Married-civ-spouse,?,Husband,4,1,2228,0,24,United-States,0,2
20435,57,Self-emp-inc,199768,9,Married-civ-spouse,Sales,Husband,4,1,0,1902,30,United-States,1,2
20436,47,?,186805,9,Married-civ-spouse,?,Not-in-family,4,0,0,0,35,United-States,0,2
20437,31,Private,154297,9,Never-married,Sales,Unmarried,2,0,0,0,24,United-States,0,2
20438,23,Private,103064,9,Never-married,Adm-clerical,Own-child,4,0,0,0,40,United-States,0,2
20439,17,Private,93235,8,Never-married,Other-service,Own-child,4,0,0,1721,25,United-States,0,1
20440,63,Private,440607,1,Married-civ-spouse,Prof-specialty,Husband,3,1,0,0,30,Mexico,0,1
20441,44,Private,212894,15,Divorced,Prof-specialty,Not-in-family,4,1,0,0,55,United-States,1,5
20442,30,Private,167990,15,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,60,United-States,1,5
20443,23,Private,378460,10,Never-married,Prof-specialty,Own-child,4,1,0,0,20,United-States,0,3
20444,44,Private,151089,14,Married-civ-spouse,Prof-specialty,Husband,4,1,0,1887,60,United-States,1,5
20445,24,Private,153583,10,Never-married,Sales,Own-child,4,0,0,0,40,United-States,0,3
20446,34,Private,114639,10,Never-married,Handlers-cleaners,Other-relative,4,1,0,0,20,United-States,0,3
20447,37,Private,344480,10,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,65,United-States,0,3
20448,24,Private,188300,7,Never-married,Machine-op-inspct,Unmarried,4,0,0,0,40,United-States,0,1
20449,32,Private,105938,9,Divorced,Machine-op-inspct,Own-child,2,0,0,0,40,United-States,0,2
20450,42,Self-emp-not-inc,217826,9,Married-civ-spouse,Craft-repair,Husband,2,1,0,0,25,Jamaica,0,2
20451,20,Private,379525,10,Never-married,Other-service,Own-child,4,0,0,0,10,United-States,0,3
20452,34,State-gov,177331,10,Married-civ-spouse,Prof-specialty,Husband,2,1,4386,0,40,United-States,1,3
20453,37,Private,127918,10,Never-married,Transport-moving,Unmarried,4,0,0,0,20,Puerto-Rico,0,3
20454,47,Federal-gov,27067,9,Divorced,Adm-clerical,Not-in-family,4,0,0,0,40,United-States,0,2
20455,25,Private,250038,5,Never-married,Farming-fishing,Other-relative,4,1,0,0,45,Mexico,0,1
20456,36,Self-emp-not-inc,36270,9,Married-civ-spouse,Farming-fishing,Husband,4,1,0,1977,65,United-States,1,2
20457,60,Private,308608,9,Married-civ-spouse,Sales,Husband,4,1,0,0,50,United-States,0,2
20458,64,Self-emp-inc,213574,9,Married-civ-spouse,Craft-repair,Husband,4,1,2635,0,10,United-States,0,2
20459,32,Local-gov,235109,13,Married-civ-spouse,Adm-clerical,Wife,4,0,0,0,40,United-States,0,4
20460,33,State-gov,374905,6,Married-civ-spouse,Other-service,Husband,4,1,0,0,40,United-States,0,1
20461,71,Private,118876,13,Never-married,Exec-managerial,Not-in-family,4,0,0,0,14,United-States,0,4
20462,55,Local-gov,223716,10,Divorced,Exec-managerial,Not-in-family,0,0,0,0,40,United-States,0,3
20463,85,Self-emp-not-inc,166027,9,Widowed,Sales,Not-in-family,4,0,0,0,50,United-States,0,2
20464,57,Self-emp-not-inc,275943,4,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,?,0,1
20465,39,Private,198654,15,Married-civ-spouse,Prof-specialty,Husband,1,1,0,2415,67,India,1,5
20466,25,Private,109080,10,Never-married,Craft-repair,Own-child,4,1,0,0,55,United-States,0,3
20467,58,Private,104333,10,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,3
20468,57,Private,195876,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,2
20469,30,Private,390879,11,Divorced,Prof-specialty,Unmarried,4,0,0,0,36,United-States,0,3
20470,19,Private,197748,7,Divorced,Sales,Unmarried,4,0,0,0,20,United-States,0,1
20471,40,Private,442045,10,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,1,3
20472,28,Private,44216,9,Never-married,Protective-serv,Unmarried,0,0,0,0,40,United-States,0,2
20473,43,Federal-gov,114537,13,Married-civ-spouse,Prof-specialty,Husband,4,1,0,0,40,United-States,0,4
20474,40,?,253370,9,Married-civ-spouse,?,Wife,4,0,0,0,35,United-States,1,2
20475,19,Private,274830,9,Never-married,Other-service,Own-child,4,0,0,0,15,United-States,0,2
20476,24,Private,321763,9,Never-married,Exec-managerial,Not-in-family,4,1,0,0,38,United-States,0,2
20477,34,Private,213226,13,Never-married,Sales,Not-in-family,4,1,0,0,65,United-States,1,4
20478,22,Private,167787,9,Never-married,Other-service,Not-in-family,4,0,0,0,40,United-States,0,2
20479,64,Self-emp-not-inc,352712,11,Married-civ-spouse,Farming-fishing,Husband,4,1,0,0,55,United-States,0,3
20480,55,?,316027,4,Married-civ-spouse,?,Husband,4,1,0,0,40,?,0,1
20481,26,Private,213412,7,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,0,1
20482,80,Private,202483,9,Married-spouse-absent,Adm-clerical,Not-in-family,4,0,0,0,16,United-States,0,2
20483,79,Local-gov,146244,16,Widowed,Prof-specialty,Unmarried,4,0,0,0,40,United-States,0,5
20484,58,Self-emp-not-inc,450544,13,Married-civ-spouse,Exec-managerial,Husband,4,1,0,0,40,United-States,1,4
20485,43,Private,81243,13,Divorced,Tech-support,Not-in-family,4,1,0,1876,40,United-States,0,4
20486,43,Private,195258,9,Married-civ-spouse,Craft-repair,Husband,4,1,0,0,40,United-States,1,2
20487,46,Private,57929,9,Divorced,Other-service,Not-in-family,4,1,0,0,25,United-States,0,2
20488,35,Private,953588,9,Married-civ-spouse,Exec-managerial,Wife,4,0,0,0,40,United-States,1,2
